Gene,Degree Centrality
Polr1a,0.0008265829062654984
Gtf2e2,0.0008265829062654984
Gtf2h2,0.0008265829062654984
Mdk,0.0008265829062654984
Rpl3,0.0008265829062654984
Furin,0.0008265829062654984
Rpl29,0.0008265829062654984
Rpl26,0.0008265829062654984
Blvrb,0.0008265829062654984
Med18,0.0008265829062654984
Snrnp70,0.0008265829062654984
Rpf1,0.0008265829062654984
Med31,0.0008265829062654984
Rpl24,0.0008265829062654984
Rpl37a,0.0008265829062654984
Med8,0.0008265829062654984
Prim1,0.0008265829062654984
Supt16,0.0008265829062654984
Gcn1,0.0008265829062654984
Bmp4,0.0008265829062654984
Cdk9,0.0008265829062654984
Slc17a1,0.0008265829062654984
Nhp2,0.0008265829062654984
Gtf2a1,0.0008265829062654984
Smarca4,0.0008265829062654984
Med24,0.0008265829062654984
Lat,0.0008265829062654984
Ywhab,0.0008265829062654984
Ncoa6,0.0008265829062654984
Ncor2,0.0008265829062654984
Fance,0.0008265829062654984
Med23,0.0008265829062654984
Gtf2f2,0.0008265829062654984
Ftsj3,0.0008265829062654984
Pik3cg,0.0008265829062654984
Cd247,0.0008265829062654984
H2ax,0.0008265829062654984
Gtf2a2,0.0008265829062654984
Esam,0.0008265829062654984
Myl10,0.0008265829062654984
Wdr31,0.0008265829062654984
Rock1,0.0008265829062654984
Ccdc47,0.0008265829062654984
Yju2,0.0008265829062654984
Eif5b,0.0008265829062654984
Eng,0.0008265829062654984
Pak1,0.0008265829062654984
Gtf2h5,0.0008265829062654984
Prim2,0.0008265829062654984
Rpl3l,0.0008265829062654984
Noc3l,0.0008265829062654984
Rpl28,0.0008265829062654984
Acads,0.0008265829062654984
Med22,0.0008265829062654984
Rpl7l1,0.0008265829062654984
Gtf2e1,0.0008265829062654984
Med21,0.0008265829062654984
Rpl7,0.0008265829062654984
Med4,0.0008265829062654984
Adsl,0.0008265829062654984
Plg,0.0008265829062654984
Akt3,0.0008265829062654984
Akt2,0.0008265829062654984
Eif3i,0.0008265829062654984
Dhx38,0.0008265829062654984
Med11,0.0008265829062654984
Rfc4,0.0008265829062654984
Plrg1,0.0008265829062654984
Cftr,0.0008265829062654984
Cxcr1,0.0008265829062654984
Prkcz,0.0008265829062654984
Ruvbl1,0.0008265829062654984
Ptges3,0.0008265829062654984
Slc30a4,0.0008265829062654984
Ruvbl2,0.0008265829062654984
Yars1,0.0008265829062654984
Lars1,0.0008265829062654984
Itgax,0.0008265829062654984
Mars1,0.0008265829062654984
Kars1,0.0008265829062654984
Itga4,0.0008265829062654984
Thy1,0.0008265829062654984
Itga6,0.0008265829062654984
Calm4,0.0008265829062654984
Maoa,0.0008265829062654984
Btk,0.0008265829062654984
Iars1,0.0008265829062654984
Ddx52,0.0008265829062654984
Aco2,0.0008265829062654984
Vps50,0.0008265829062654984
Skp1,0.0008265829062654984
Ptk2b,0.0008265829062654984
Itsn1,0.0008265829062654984
Mcm9,0.0008265829062654984
Was,0.0008265829062654984
Ltv1,0.0008265829062654984
Esf1,0.0008265829062654984
Hcls1,0.0008265829062654984
Sucla2,0.0008265829062654984
Got1l1,0.0008265829062654984
Wbp4,0.0008265829062654984
Txnl4b,0.0008265829062654984
Ccr6,0.0008265829062654984
Ccr3,0.0008265829062654984
Ccr1,0.0008265829062654984
Ccr8,0.0008265829062654984
Cd40,0.0008265829062654984
Pde3b,0.0008265829062654984
Il1a,0.0008265829062654984
Cxcl10,0.0008265829062654984
Tert,0.0008265829062654984
Cdc25c,0.0008265829062654984
Plod3,0.0008265829062654984
Mcm10,0.0008265829062654984
Calml3,0.0008265829062654984
Mfap1a,0.0008265829062654984
Cyp3a11,0.0008265829062654984
Cyp7a1,0.0008265829062654984
Hgf,0.0008265829062654984
Il3,0.0008265829062654984
Calm5,0.0008265829062654984
Fgf8,0.0008265829062654984
Orc4,0.0008265829062654984
Smu1,0.0008265829062654984
Mfap1b,0.0008265829062654984
Kl,0.0008265829062654984
Fgf9,0.0008265829062654984
Tsr1,0.0008265829062654984
Fbl,0.0008265829062654984
Gins2,0.0008265829062654984
Cttn,0.0008265829062654984
Uqcr10,0.0008265829062654984
Rbm42,0.0008265829062654984
Ndufa9,0.0008265829062654984
Sec22b,0.0008265829062654984
Pola2,0.0008265829062654984
Ndufb6,0.0008265829062654984
Ndufa12,0.0008265829062654984
Gm10053,0.0008265829062654984
Ndufb9,0.0008265829062654984
Gstt2,0.0008265829062654984
Usp39,0.0008265829062654984
Cyc1,0.0008265829062654984
Ndufb4,0.0008265829062654984
Kdm1a,0.0008265829062654984
Ndufa8,0.0008265829062654984
Shmt2,0.0008265829062654984
Gad1,0.0008265829062654984
Ndufb8,0.0008265829062654984
Wdhd1,0.0008265829062654984
Ndufb5,0.0008265829062654984
Yap1,0.0008265829062654984
Col1a2,0.0008265829062654984
Glb1,0.0008265829062654984
Gsta3,0.0008265829062654984
Atp5mc3,0.0008265829062654984
Uqcrc2,0.0008265829062654984
Ndufs1,0.0008265829062654984
Palb2,0.0008265829062654984
Ppfia3,0.0008265829062654984
Rbm34,0.0008265829062654984
Arhgdia,0.0008265829062654984
Wasl,0.0008265829062654984
Top1mt,0.0008265829062654984
Eln,0.0008265829062654984
Oxa1l,0.0008265829062654984
Mrpl45,0.0008265829062654984
Nop2,0.0008265829062654984
Rps6kb1,0.0008265829062654984
Thbs1,0.0008265829062654984
Utp14b,0.0008265829062654984
Dkk1,0.0008265829062654984
Elovl1,0.0008265829062654984
Insig2,0.0008265829062654984
Ddx47,0.0008265829062654984
Gstk1,0.0008265829062654984
Nrp1,0.0008265829062654984
Mcm8,0.0008265829062654984
Sema6b,0.0008265829062654984
Slc26a3,0.0008265829062654984
Cyp2d26,0.0008265829062654984
Cx3cr1,0.0008265829062654984
Atp6v0c,0.0008265829062654984
Irak4,0.0008265829062654984
Traf2,0.0008265829062654984
Synj1,0.0008265829062654984
Tradd,0.0008265829062654984
Pole3,0.0008265829062654984
Ccr2,0.0008265829062654984
Med27,0.0008265829062654984
Mtrex,0.0008265829062654984
Med20,0.0008265829062654984
Med10,0.0008265829062654984
Csnk1d,0.0008265829062654984
Cdh4,0.0008265829062654984
Xpa,0.0008265829062654984
Zeb1,0.0008265829062654984
Mnat1,0.0008265829062654984
Rad52,0.0008265829062654984
Skp2,0.0008265829062654984
Nr5a1,0.0008265829062654984
Ercc4,0.0008265829062654984
Acan,0.0008265829062654984
Cdc5l,0.0008265829062654984
Cdh5,0.0008265829062654984
Anxa2,0.0008265829062654984
Ctnna1,0.0008265829062654984
Mre11a,0.0008265829062654984
Med15,0.0008265829062654984
Blm,0.0008265829062654984
Stn1,0.0008265829062654984
Snai1,0.0008265829062654984
Orc6,0.0008265829062654984
Mrpl23,0.0008265829062654984
Taf12,0.0008265829062654984
Ryr2,0.0008265829062654984
Cxcr5,0.0008265829062654984
Tnni3,0.0008265829062654984
Sell,0.0008265829062654984
Med30,0.0008265829062654984
Gli1,0.0008265829062654984
Tyrobp,0.0008265829062654984
Tsg101,0.0008265829062654984
Dhx16,0.0008265829062654984
Bud31,0.0008265829062654984
Krt14,0.0008265829062654984
Dld,0.0008265829062654984
Gm7073,0.0008265829062654984
Mak16,0.0008265829062654984
Ank1,0.0008265829062654984
Dlg4,0.0008265829062654984
Dcaf13,0.0008265829062654984
Rrp7a,0.0008265829062654984
Utp6,0.0008265829062654984
Fcf1,0.0008265829062654984
Utp15,0.0008265829062654984
Heatr1,0.0008265829062654984
Aqr,0.0008265829062654984
Gab1,0.0008265829062654984
Plcg2,0.0008265829062654984
Med16,0.0008265829062654984
Rpl18a,0.0008265829062654984
Gtf2b,0.0008265829062654984
Fgf10,0.0008265829062654984
Isy1,0.0008265829062654984
Polr1c,0.0008265829062654984
Cwc27,0.0008265829062654984
Tufm,0.0008265829062654984
Pspn,0.0008265829062654984
Ccr5,0.0008265829062654984
Mrpl12,0.0008265829062654984
Itga10,0.0008265829062654984
Dhx9,0.0008265829062654984
Dna2,0.0008265829062654984
E2f1,0.0008265829062654984
Nt5c1a,0.0008265829062654984
Entpd6,0.0008265829062654984
Nt5c3,0.0008265829062654984
Rrm2,0.0008265829062654984
Entpd3,0.0008265829062654984
Kat5,0.0008265829062654984
Med19,0.0008265829062654984
Cxcl5,0.0008265829062654984
Ncbp2,0.0008265829062654984
Tlr2,0.0008265829062654984
Mrpl44,0.0008265829062654984
Comt,0.0008265829062654984
Mrps18a,0.0008265829062654984
Grin2b,0.0008265829062654984
Plcg1,0.0008265829062654984
Atf2,0.0008265829062654984
Timeless,0.0008265829062654984
Npy,0.0008265829062654984
Lao1,0.0008265829062654984
Chuk,0.0008265829062654984
Tbk1,0.0008265829062654984
Map3k7,0.0008265829062654984
Tab1,0.0008265829062654984
Map3k1,0.0008265829062654984
Foxo4,0.0008265829062654984
Mrpl9,0.0008265829062654984
Max,0.0008265829062654984
Taf10,0.0008265829062654984
Apoa1,0.0008265829062654984
Nt5e,0.0008265829062654984
Nt5c2,0.0008265829062654984
Csf1r,0.0008265829062654984
Casp8,0.0008265829062654984
Entpd5,0.0008265829062654984
Ago2,0.0008265829062654984
Entpd8,0.0008265829062654984
Itpa,0.0008265829062654984
Cxcl9,0.0008265829062654984
Ptgs2,0.0008265829062654984
Snd1,0.0008265829062654984
Entpd1,0.0008265829062654984
Hprt1,0.0008265829062654984
Jak3,0.0008265829062654984
Taf9,0.0006612663250123987
Rpl27,0.0006612663250123987
Gsta4,0.0006612663250123987
Tcf7l2,0.0006612663250123987
Lef1,0.0006612663250123987
Aff4,0.0006612663250123987
Taf5,0.0006612663250123987
Trrap,0.0006612663250123987
Nelfe,0.0006612663250123987
Agt,0.0006612663250123987
Mllt3,0.0006612663250123987
Mllt1,0.0006612663250123987
Hoxc6,0.0006612663250123987
Mysm1,0.0006612663250123987
Loxl3,0.0006612663250123987
Taf6,0.0006612663250123987
Mmp12,0.0006612663250123987
Axin1,0.0006612663250123987
Cd48,0.0006612663250123987
Cd3e,0.0006612663250123987
Ell,0.0006612663250123987
Ddx10,0.0006612663250123987
Wdr5,0.0006612663250123987
Notch1,0.0006612663250123987
Gpx1,0.0006612663250123987
Tcea1,0.0006612663250123987
Orc3,0.0006612663250123987
Mapk11,0.0006612663250123987
Rplp0,0.0006612663250123987
Cd80,0.0006612663250123987
Cd86,0.0006612663250123987
Tcp1,0.0006612663250123987
Gins3,0.0006612663250123987
Ncbp1,0.0006612663250123987
Eif4g1,0.0006612663250123987
Actmap,0.0006612663250123987
Wbp11,0.0006612663250123987
Ddx39b,0.0006612663250123987
Tcerg1l,0.0006612663250123987
Pqbp1,0.0006612663250123987
Il7,0.0006612663250123987
Nars1,0.0006612663250123987
Iars2,0.0006612663250123987
Yars2,0.0006612663250123987
Pex19,0.0006612663250123987
Pex11b,0.0006612663250123987
Mars2,0.0006612663250123987
Ripk1,0.0006612663250123987
Cct5,0.0006612663250123987
Mrps31,0.0006612663250123987
Fmr1,0.0006612663250123987
Eif3d,0.0006612663250123987
Eif3c,0.0006612663250123987
Mrpl39,0.0006612663250123987
Malsu1,0.0006612663250123987
Kdm6a,0.0006612663250123987
Mrpl15,0.0006612663250123987
Eif3f,0.0006612663250123987
Mrps30,0.0006612663250123987
Il12rb2,0.0006612663250123987
Slc5a5,0.0006612663250123987
Slc26a4,0.0006612663250123987
Kpna4,0.0006612663250123987
Xpo5,0.0006612663250123987
Ran,0.0006612663250123987
Rfc2,0.0006612663250123987
Kpna2,0.0006612663250123987
Chek1,0.0006612663250123987
Aars1,0.0006612663250123987
Wars1,0.0006612663250123987
Cul1,0.0006612663250123987
Itsn2,0.0006612663250123987
Tuft1,0.0006612663250123987
Synj2,0.0006612663250123987
Upk1a,0.0006612663250123987
Stx5a,0.0006612663250123987
Bet1,0.0006612663250123987
Clspn,0.0006612663250123987
Gnas,0.0006612663250123987
Git1,0.0006612663250123987
Sin3a,0.0006612663250123987
Mxd1,0.0006612663250123987
Shmt1,0.0006612663250123987
Tbcb,0.0006612663250123987
Gins1,0.0006612663250123987
Col4a1,0.0006612663250123987
Serpinh1,0.0006612663250123987
Col5a2,0.0006612663250123987
Col3a1,0.0006612663250123987
Ybx1,0.0006612663250123987
Dnmt3a,0.0006612663250123987
Ephb4,0.0006612663250123987
Itgb8,0.0006612663250123987
Runx1,0.0006612663250123987
Rrs1,0.0006612663250123987
Pxn,0.0006612663250123987
Lama1,0.0006612663250123987
Cltc,0.0006612663250123987
Vtn,0.0006612663250123987
Nsun5,0.0006612663250123987
Mapk13,0.0006612663250123987
Epha4,0.0006612663250123987
Top2a,0.0006612663250123987
Mapk12,0.0006612663250123987
Zbtb17,0.0006612663250123987
Efnb1,0.0006612663250123987
Ephb2,0.0006612663250123987
Aldh1a1,0.0006612663250123987
Epha1,0.0006612663250123987
Ikbke,0.0006612663250123987
Eif3l,0.0006612663250123987
Rpl13a,0.0006612663250123987
Pa2g4,0.0006612663250123987
Rsl24d1,0.0006612663250123987
Rps27l,0.0006612663250123987
Rplp1,0.0006612663250123987
Tyms,0.0006612663250123987
Rsad1,0.0006612663250123987
Tektl1,0.0006612663250123987
Rpl14,0.0006612663250123987
Rpl27rt,0.0006612663250123987
Lsg1,0.0006612663250123987
Gm20509,0.0006612663250123987
Naca,0.0006612663250123987
Gja1,0.0006612663250123987
Npsr1,0.0006612663250123987
Rpl35rt,0.0006612663250123987
Rfc3,0.0006612663250123987
Vps28,0.0006612663250123987
Vps37b,0.0006612663250123987
Ccn2,0.0006612663250123987
Eef2,0.0006612663250123987
Eif3e,0.0006612663250123987
Rps18-ps6,0.0006612663250123987
Tex48,0.0006612663250123987
Rpl36,0.0006612663250123987
Rpl4,0.0006612663250123987
Gm49804,0.0006612663250123987
Arl6ip1,0.0006612663250123987
Rpl35,0.0006612663250123987
Rpl9-ps6,0.0006612663250123987
Rpl10a,0.0006612663250123987
Gm5244,0.0006612663250123987
Rpl6,0.0006612663250123987
Mrnip,0.0006612663250123987
Rpl9,0.0006612663250123987
Krt19,0.0006612663250123987
Gm6133,0.0006612663250123987
Nop53,0.0006612663250123987
Rpl17,0.0006612663250123987
Gm45713,0.0006612663250123987
Ubap1,0.0006612663250123987
Stam,0.0006612663250123987
Hmgcs1,0.0006612663250123987
Chmp4b,0.0006612663250123987
Fancg,0.0006612663250123987
Rad51c,0.0006612663250123987
Mrpl35,0.0006612663250123987
Mrpl42,0.0006612663250123987
Mrpl55,0.0006612663250123987
Mrps25,0.0006612663250123987
Mrpl37,0.0006612663250123987
Mrpl50,0.0006612663250123987
Mavs,0.0006612663250123987
Mrpl18,0.0006612663250123987
Eif3m,0.0006612663250123987
Eif3a,0.0006612663250123987
Eif3b,0.0006612663250123987
Mrps18b,0.0006612663250123987
Mrps34,0.0006612663250123987
Mrps18c,0.0006612663250123987
Eif3k,0.0006612663250123987
Ercc5,0.0006612663250123987
Rpa2,0.0006612663250123987
Xrcc6,0.0006612663250123987
Vps36,0.0006612663250123987
Chmp3,0.0006612663250123987
Chmp1b,0.0006612663250123987
Hmgcr,0.0006612663250123987
Vps25,0.0006612663250123987
Chmp1b2,0.0006612663250123987
Hmgcs2,0.0006612663250123987
Chmp4c,0.0006612663250123987
Chmp6,0.0006612663250123987
Msh2,0.0006612663250123987
Mrpl28,0.0006612663250123987
Mrpl54,0.0006612663250123987
Mrpl52,0.0006612663250123987
Mrpl14,0.0006612663250123987
Mrpl48,0.0006612663250123987
Fanca,0.0006612663250123987
Gadd45gip1,0.0006612663250123987
Tkt,0.0006612663250123987
Ap1b1,0.0006612663250123987
Apof,0.0006612663250123987
Shc4,0.0006612663250123987
Fzd4,0.0006612663250123987
Sfrp1,0.0006612663250123987
Ndufs5,0.0006612663250123987
Alox15,0.0006612663250123987
Il12b,0.0006612663250123987
Shc3,0.0006612663250123987
Htr3a,0.0006612663250123987
Il9,0.0006612663250123987
Shc2,0.0006612663250123987
Acss1,0.0006612663250123987
Acot13,0.0006612663250123987
Man1a,0.0006612663250123987
Grm3,0.0006612663250123987
Ndufv2,0.0006612663250123987
Dnttip2,0.0006612663250123987
Apoe,0.0006612663250123987
Acox3,0.0006612663250123987
Ank2,0.0006612663250123987
Cyp4a14,0.0006612663250123987
Gdf15,0.0006612663250123987
Alox8,0.0006612663250123987
Alox5,0.0006612663250123987
Pms2,0.0006612663250123987
Mlh1,0.0006612663250123987
Adam10,0.0006612663250123987
Stx6,0.0006612663250123987
Stx4a,0.0006612663250123987
Afdn,0.0006612663250123987
Fzd1,0.0006612663250123987
Acta2,0.0006612663250123987
Stx12,0.0006612663250123987
Gpc3,0.0006612663250123987
Mlh3,0.0006612663250123987
Vamp2,0.0006612663250123987
Pf4,0.0006612663250123987
Cyp4a10,0.0006612663250123987
Stx8,0.0006612663250123987
Atp1b1,0.0006612663250123987
Calb2,0.0006612663250123987
Ank3,0.0006612663250123987
Aldh3a2,0.0006612663250123987
Fzd9,0.0006612663250123987
Rasa1,0.0006612663250123987
Nos3,0.0006612663250123987
Lpl,0.0006612663250123987
Gabarap,0.0006612663250123987
Atp6v1g1,0.0006612663250123987
Ddx49,0.0006612663250123987
Wdr1,0.0006612663250123987
Zhx2,0.0006612663250123987
Apoa4,0.0006612663250123987
Ppp2r1b,0.0006612663250123987
Aldh2,0.0006612663250123987
Atp6v1e1,0.0006612663250123987
Ntrk2,0.0006612663250123987
Ppara,0.0006612663250123987
Rock2,0.0006612663250123987
Atp6ap1,0.0006612663250123987
Tcirg1,0.0006612663250123987
Bard1,0.0006612663250123987
Mad2l2,0.0006612663250123987
Clu,0.0006612663250123987
Sod1,0.0006612663250123987
Efna3,0.0006612663250123987
Eif1,0.0006612663250123987
Aox2,0.0006612663250123987
Acox1,0.0006612663250123987
Acaa2,0.0006612663250123987
Sdhc,0.0006612663250123987
Acadm,0.0006612663250123987
Acss2,0.0006612663250123987
Rpp38,0.0006612663250123987
Efna5,0.0006612663250123987
Snrpb,0.0006612663250123987
Aox3,0.0006612663250123987
Irak1,0.0006612663250123987
Hadhb,0.0006612663250123987
Aldh1b1,0.0006612663250123987
Hadh,0.0006612663250123987
Efna4,0.0006612663250123987
Pdhb,0.0006612663250123987
Aox4,0.0006612663250123987
Vamp4,0.0006612663250123987
Fzd2,0.0006612663250123987
Arhgdig,0.0006612663250123987
F11r,0.0006612663250123987
Ccl6,0.0006612663250123987
Ccl27b,0.0006612663250123987
Mapk8ip1,0.0006612663250123987
Apoa5,0.0006612663250123987
Cd226,0.0006612663250123987
Ccr9,0.0006612663250123987
Ccl7,0.0006612663250123987
Ulk1,0.0006612663250123987
Itga7,0.0006612663250123987
Pah,0.0006612663250123987
Sumo1,0.0006612663250123987
Ncs1,0.0006612663250123987
Arhgef12,0.0006612663250123987
Eif2s3y,0.0006612663250123987
Thop1,0.0006612663250123987
Traf3,0.0006612663250123987
Lpcat4,0.0006612663250123987
Eif2s3x,0.0006612663250123987
Suclg2,0.0006612663250123987
Apoa2,0.0006612663250123987
Hp,0.0006612663250123987
Cxcl1,0.0006612663250123987
Hsp90b1,0.0006612663250123987
Flt4,0.0006612663250123987
Pdgfrb,0.0006612663250123987
Cdkn1a,0.0006612663250123987
Ccl17,0.0006612663250123987
Cyp2f2,0.0006612663250123987
Pdgfra,0.0006612663250123987
Fgf16,0.0006612663250123987
Fgf20,0.0006612663250123987
Fgfr2,0.0006612663250123987
Fgf17,0.0006612663250123987
Med12,0.0006612663250123987
Fgf7,0.0006612663250123987
Fgf18,0.0006612663250123987
Fgf22,0.0006612663250123987
Xrcc1,0.0006612663250123987
Vcam1,0.0006612663250123987
Cbx5,0.0006612663250123987
Snca,0.0006612663250123987
Cdh3,0.0006612663250123987
Slc25a1,0.0006612663250123987
Nudt16l2,0.0006612663250123987
Nt5c,0.0006612663250123987
Gm49711,0.0006612663250123987
Vars1,0.0006612663250123987
Hibch,0.0006612663250123987
Oprm1,0.0006612663250123987
Pex11g,0.0006612663250123987
Ppp1r1a,0.0006612663250123987
Mdm2,0.0006612663250123987
Akr1b8,0.0006612663250123987
Tmed10,0.0006612663250123987
Mki67,0.0006612663250123987
Rbbp4,0.0006612663250123987
Apc,0.0006612663250123987
Stx16,0.0006612663250123987
Flot2,0.0006612663250123987
Hdac2,0.0006612663250123987
Fzd5,0.0006612663250123987
Impdh2,0.0006612663250123987
Ampd2,0.0006612663250123987
Ampd1,0.0006612663250123987
Mrps6,0.0006612663250123987
Akr1b10,0.0006612663250123987
Slx4,0.0006612663250123987
Fcgrt,0.0006612663250123987
Tpo,0.0006612663250123987
Akr1b1,0.0006612663250123987
Dhfr,0.0006612663250123987
Grin2c,0.0006612663250123987
Dimt1,0.0006612663250123987
Saa4,0.0006612663250123987
Polr1b,0.0006612663250123987
Guk1,0.0006612663250123987
Mrrf,0.0006612663250123987
Nudt16,0.0006612663250123987
Impdh1,0.0006612663250123987
Nt5el,0.0006612663250123987
Nt5m,0.0006612663250123987
Nt5c3b,0.0006612663250123987
Rnf168,0.0006612663250123987
Ehhadh,0.0006612663250123987
Kng2,0.0006612663250123987
Atp6v0a4,0.0006612663250123987
Ndufa5,0.0006612663250123987
Recql4,0.0006612663250123987
Rrp12,0.0006612663250123987
Acvr2a,0.0006612663250123987
Acvr1,0.0006612663250123987
Acvr2b,0.0006612663250123987
Gnl3,0.0006612663250123987
Atp6v0b,0.0006612663250123987
Gck,0.0006612663250123987
Slu7,0.0006612663250123987
Cwf19l2,0.0006612663250123987
Syf2,0.0006612663250123987
Hkdc1,0.0006612663250123987
Rnasek,0.0006612663250123987
Atp6v1h,0.0006612663250123987
Ccna1,0.0006612663250123987
Pgm1,0.0006612663250123987
Ndufa3,0.0006612663250123987
Wdr25,0.0006612663250123987
Gpi1,0.0006612663250123987
Hk3,0.0006612663250123987
H6pd,0.0006612663250123987
Folh1,0.0006612663250123987
Chordc1,0.0006612663250123987
Hsph1,0.0006612663250123987
Atp6ap2,0.0006612663250123987
Atp6v0d1,0.0006612663250123987
Hspd1,0.0006612663250123987
Uqcrq,0.0006612663250123987
Ndufs6,0.0006612663250123987
Atp6v0a1,0.0006612663250123987
Ndufa2,0.0006612663250123987
Dhx8,0.0006612663250123987
Pole2,0.0006612663250123987
Irs1,0.0006612663250123987
Sgsh,0.0006612663250123987
Ptpa,0.0006612663250123987
Map2k4,0.0006612663250123987
Myh9,0.0006612663250123987
Irs2,0.0006612663250123987
Orc5,0.0006612663250123987
Atf4,0.0006612663250123987
Ppil1,0.0006612663250123987
Slc9a1,0.0006612663250123987
Map3k8,0.0006612663250123987
Ndufv3,0.0006612663250123987
Cyct,0.0006612663250123987
Ndufb10,0.0006612663250123987
Msn,0.0006612663250123987
Nr4a1,0.0006612663250123987
Plxnb1,0.0006612663250123987
Sdha,0.0006612663250123987
Hmgcll1,0.0006612663250123987
Wdr18,0.0006612663250123987
Aldob,0.0006612663250123987
Col2a1,0.0006612663250123987
Nop9,0.0006612663250123987
Dbf4,0.0006612663250123987
Kng1,0.0006612663250123987
Atp6v1g2,0.0006612663250123987
Gli3,0.0006612663250123987
Gli2,0.0006612663250123987
Uqcrh,0.0006612663250123987
Hmgcl,0.0006612663250123987
Sufu,0.0006612663250123987
G6pc1,0.0006612663250123987
Nacc1,0.0006612663250123987
Cnst,0.0006612663250123987
Ndufc2,0.0006612663250123987
Ap2b1,0.0006612663250123987
Hpgds,0.0006612663250123987
ND4,0.0006612663250123987
Rara,0.0006612663250123987
Uqcrc1,0.0006612663250123987
Taldo1,0.0006612663250123987
Atp5mc2,0.0006612663250123987
Rptor,0.0006612663250123987
Chd8,0.0006612663250123987
Rapgef3,0.0006612663250123987
Atp6v0e,0.0006612663250123987
Cox5b,0.0006612663250123987
Cox5b-ps,0.0006612663250123987
Rbbp5,0.0006612663250123987
Orc2,0.0006612663250123987
Nanog,0.0006612663250123987
Uqcrfs1,0.0006612663250123987
Ndufs7,0.0006612663250123987
Zap70,0.0006612663250123987
G6pd2,0.0006612663250123987
Pole4,0.0006612663250123987
Fcgr1,0.0006612663250123987
Aldoa,0.0006612663250123987
Chek2,0.0006612663250123987
Atp6v1d,0.0006612663250123987
Ndufa13,0.0006612663250123987
Pax8,0.0006612663250123987
Hk1,0.0006612663250123987
Atp6v0a2,0.0006612663250123987
Blvra,0.0006612663250123987
Gsto2,0.0006612663250123987
Rxra,0.0006612663250123987
Atp6v1e2,0.0006612663250123987
Rras2,0.0006612663250123987
Mras,0.0006612663250123987
Gnl3l,0.0006612663250123987
Pum3,0.0006612663250123987
Uqcrb,0.0006612663250123987
Gm20538,0.0006612663250123987
Slc2a4,0.0006612663250123987
Clgn,0.0006612663250123987
Ndufa6,0.0006612663250123987
Snrpc,0.0006612663250123987
Gnao1,0.0006612663250123987
Hif1a,0.0006612663250123987
G6pc3,0.0006612663250123987
Ap1s1,0.0006612663250123987
Col5a1,0.0006612663250123987
Ap4b1,0.0006612663250123987
Ndufv1,0.0006612663250123987
Ndufs4,0.0006612663250123987
Sf3b6,0.0006612663250123987
Cd22,0.000495949743759299
Ift88,0.000495949743759299
Arhgap35,0.000495949743759299
Hars2,0.000495949743759299
Abce1,0.000495949743759299
Mmp14,0.000495949743759299
Prkag1,0.000495949743759299
Pck1,0.000495949743759299
Srrm1,0.000495949743759299
Kcnj3,0.000495949743759299
Lcp2,0.000495949743759299
Nck1,0.000495949743759299
Dyrk2,0.000495949743759299
Fbxo9,0.000495949743759299
Pik3r6,0.000495949743759299
Cyp3a44,0.000495949743759299
Kcnj6,0.000495949743759299
Aldoc,0.000495949743759299
Prkab2,0.000495949743759299
Cblb,0.000495949743759299
Tank,0.000495949743759299
Irf7,0.000495949743759299
Card9,0.000495949743759299
Alyref,0.000495949743759299
Tmed11,0.000495949743759299
Prkag2,0.000495949743759299
Psmg1,0.000495949743759299
Nars2,0.000495949743759299
Prkar1a,0.000495949743759299
Plin1,0.000495949743759299
Mgll,0.000495949743759299
Prkar2b,0.000495949743759299
Prkar2a,0.000495949743759299
Prkar1b,0.000495949743759299
Pdha1,0.000495949743759299
Ly96,0.000495949743759299
Prkcq,0.000495949743759299
Mbl1,0.000495949743759299
Prkag3,0.000495949743759299
Gabarapl1,0.000495949743759299
Cdkal1,0.000495949743759299
Atg13,0.000495949743759299
Prkab1,0.000495949743759299
Gabarapl2,0.000495949743759299
Dync1h1,0.000495949743759299
Bcl10,0.000495949743759299
Kcnj9,0.000495949743759299
Nudc,0.000495949743759299
Malt1,0.000495949743759299
Sumo2,0.000495949743759299
Dars2,0.000495949743759299
Aldh3a1,0.000495949743759299
Pip5k1a,0.000495949743759299
Fbll1,0.000495949743759299
Suz12,0.000495949743759299
Phf12,0.000495949743759299
Topbp1,0.000495949743759299
Epha6,0.000495949743759299
Atp6ap1l,0.000495949743759299
Minpp1,0.000495949743759299
Atp6v1c2,0.000495949743759299
Epha7,0.000495949743759299
Nck2,0.000495949743759299
Epha8,0.000495949743759299
Atp6v0e2,0.000495949743759299
Ephb1,0.000495949743759299
Ephb6,0.000495949743759299
Epha10,0.000495949743759299
Nelfb,0.000495949743759299
Nr1h4,0.000495949743759299
Atp6v1g3,0.000495949743759299
Lin7b,0.000495949743759299
Cd47,0.000495949743759299
Epha5,0.000495949743759299
Gys2,0.000495949743759299
Prpsap2,0.000495949743759299
Cdca5,0.000495949743759299
Pip5k1c,0.000495949743759299
Gclc,0.000495949743759299
Gclm,0.000495949743759299
Pip4k2c,0.000495949743759299
Pip5k1b,0.000495949743759299
Appl1,0.000495949743759299
Atp6v1c1,0.000495949743759299
Tm4sf19,0.000495949743759299
Pip4k2b,0.000495949743759299
Mboat2,0.000495949743759299
Morf4l1,0.000495949743759299
Mboat1,0.000495949743759299
Abl1,0.000495949743759299
Gsr,0.000495949743759299
Gast,0.000495949743759299
Atr,0.000495949743759299
Atp6v1a,0.000495949743759299
Dlst,0.000495949743759299
